NAME,TYPE,RESOURCE GROUP,LOCATION,SUBSCRIPTION,
"dxseapvtept010prp.nic.8d756f13-699d-42e4-b986-c61c1478c2e9","Network Interface","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept011prp.nic.fd6b288c-e599-409a-989a-1ee48433914c","Network Interface","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept012prp-nic","Network Interface","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"NSG-VNET-RG-SEA-DATAX-PRP-001-001-SN-DATAX-PRP-01","Network security group","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"NSG-VNET-RG-SEA-DATAX-PRP-001-004-SN-01-01","Network security group","rg-sea-datax-prd-dp-01","Southeast Asia","DATAX-PRD-01"
"NSG-VNET-RG-SEA-DATAX-PRP-001-004-SN-01-02","Network security group","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"NSG-VNET-RG-SEA-DATAX-PRP-001-004-SN-03-04","Network security group","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"NSG-VNET-RG-SEA-DATAX-PRP-001-SN-PRP-01","Network security group","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"NSG-VNET-RG-SEA-DATAX-PRP-001-SN-PRP-02","Network security group","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept001prp","Private endpoint","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept002prp","Private endpoint","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept003prp","Private endpoint","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept004prp","Private endpoint","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept005prp","Private endpoint","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept006prp","Private endpoint","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept007prp","Private endpoint","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept008prp","Private endpoint","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept009prp","Private endpoint","rg-sea-centralkey-datax-prp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept010prp","Private endpoint","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept011prp","Private endpoint","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept012prp","Private endpoint","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseaapim001prp-publicIP","Public IP address","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"PP-AGW-DATAX-PRP","Public IP address","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"UDR-DEFAULT-DATAX-SN-PRP-01","Route table","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"UDR-DEFAULT-DATAX-SN-PRP-01-Databricks","Route table","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"UDR-DEFAULT-DATAX-SN-PRP-01-Databricks-whitelist-storage","Route table","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"ContainerInsights(dxsealogaltcwksc001prp)","Solution","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"SecurityCenterFree(dxsealogaltcwksc001prp)","Solution","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseametastoredb001prp (dxseaasq001prp/dxseametastoredb001prp)","SQL database","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseaasq001prp","SQL server","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseaadls002prp","Storage account","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseablob001prp","Storage account","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseablob003prp","Storage account","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"VNET-RG-SEA-DATAX-PRP-001-001","Virtual network","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"VNET-RG-SEA-DATAX-PRP-001-002","Virtual network","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"VNET-RG-SEA-DATAX-PRP-001-003","Virtual network","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"VNET-RG-SEA-DATAX-PRP-001-004","Virtual network","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
